Review_ID,Customer_ID,Product_Name,Review_Text,Rating,Review_Date,Region,Clean_Review,Sentiment,Month
1078,2372,Mobile,Product stopped working after few days,2,2025-01-22 20:24:21.342318,East,product stopped working days,Neutral,1
1079,3964,Smartwatch,Excellent quality and fast delivery,4,2024-12-24 20:24:21.342322,West,excellent quality fast delivery,Positive,12
1080,2009,Camera,Good quality and easy to use,4,2025-09-30 20:24:21.342326,North,good quality easy use,Positive,9
1081,4567,Camera,Good quality and easy to use,4,2025-09-26 20:24:21.342331,South,good quality easy use,Positive,9
1082,2039,Laptop,Product stopped working after few days,2,2025-03-09 20:24:21.342335,South,product stopped working days,Neutral,3
1083,2256,Headphones,"Amazing experience, worth the price",4,2025-08-02 20:24:21.342339,North,amazing experience worth price,Positive,8
1084,1731,Headphones,"Amazing experience, worth the price",5,2025-04-15 20:24:21.342343,West,amazing experience worth price,Positive,4
1085,3005,Laptop,Poor service and damaged product,1,2025-12-20 20:24:21.342347,East,poor service damaged product,Negative,12
1086,2002,Headphones,Not worth the money,1,2025-10-27 20:24:21.342351,East,worth money,Positive,10
1087,1532,Mobile,Good quality and easy to use,5,2025-05-11 20:24:21.342362,East,good quality easy use,Positive,5
1088,1770,Smartwatch,Very bad quality and late delivery,2,2025-03-07 20:24:21.342366,North,bad quality late delivery,Negative,3
1089,3611,Laptop,"Very good product, totally satisfied",5,2025-12-14 20:24:21.342370,West,good product totally satisfied,Positive,12
1090,3486,Headphones,Not worth the money,1,2025-06-18 20:24:21.342374,North,worth money,Positive,6
1091,2535,Laptop,Poor service and damaged product,2,2025-02-03 20:24:21.342379,East,poor service damaged product,Negative,2
1092,3050,Laptop,Very bad quality and late delivery,2,2025-01-07 20:24:21.342383,North,bad quality late delivery,Negative,1
1093,1608,Camera,Not worth the money,1,2025-09-14 20:24:21.342387,West,worth money,Positive,9
1094,1782,Camera,"Very good product, totally satisfied",4,2025-11-26 20:24:21.342392,West,good product totally satisfied,Positive,11
1095,1568,Laptop,"Very good product, totally satisfied",4,2025-08-29 20:24:21.342397,North,good product totally satisfied,Positive,8
1096,2129,Headphones,Product stopped working after few days,2,2025-03-31 20:24:21.342401,North,product stopped working days,Neutral,3
1097,3849,Mobile,Very bad quality and late delivery,1,2025-10-02 20:24:21.342405,South,bad quality late delivery,Negative,10
1098,3225,Headphones,Not worth the money,2,2025-03-27 20:24:21.342409,South,worth money,Positive,3
1099,4460,Smartwatch,Product stopped working after few days,1,2025-05-16 20:24:21.342413,West,product stopped working days,Neutral,5
1100,4733,Mobile,Product stopped working after few days,2,2025-11-25 20:24:21.342418,North,product stopped working days,Neutral,11
1101,2348,Laptop,"Amazing experience, worth the price",5,2025-07-08 20:24:21.342423,North,amazing experience worth price,Positive,7
1102,4035,Headphones,Poor service and damaged product,1,2025-03-06 20:24:21.342429,West,poor service damaged product,Negative,3
1103,3573,Mobile,Poor service and damaged product,1,2025-10-01 20:24:21.342434,South,poor service damaged product,Negative,10
1104,4383,Laptop,Very bad quality and late delivery,2,2025-08-03 20:24:21.342438,East,bad quality late delivery,Negative,8
1105,3641,Headphones,"Amazing experience, worth the price",4,2025-07-11 20:24:21.342441,North,amazing experience worth price,Positive,7
1106,3071,Headphones,"Very good product, totally satisfied",4,2025-03-06 20:24:21.342445,West,good product totally satisfied,Positive,3
1107,2220,Smartwatch,Very bad quality and late delivery,2,2025-10-04 20:24:21.342449,West,bad quality late delivery,Negative,10
1108,1790,Laptop,"Amazing experience, worth the price",5,2025-08-01 20:24:21.342453,West,amazing experience worth price,Positive,8
1109,2011,Headphones,Good quality and easy to use,5,2025-09-01 20:24:21.342457,North,good quality easy use,Positive,9
1110,1271,Camera,Not worth the money,1,2025-07-24 20:24:21.342461,West,worth money,Positive,7
1111,2766,Smartwatch,Very bad quality and late delivery,2,2025-04-26 20:24:21.342465,South,bad quality late delivery,Negative,4
1112,4162,Headphones,Not worth the money,1,2025-10-17 20:24:21.342469,East,worth money,Positive,10
1113,3312,Headphones,"Very good product, totally satisfied",4,2025-09-06 20:24:21.342474,West,good product totally satisfied,Positive,9
1114,2929,Headphones,"Very good product, totally satisfied",5,2025-04-30 20:24:21.342480,North,good product totally satisfied,Positive,4
1115,1466,Mobile,Excellent quality and fast delivery,4,2025-12-01 20:24:21.342484,East,excellent quality fast delivery,Positive,12
1116,1623,Smartwatch,"Amazing experience, worth the price",5,2025-02-26 20:24:21.342488,North,amazing experience worth price,Positive,2
1117,4315,Laptop,Not worth the money,1,2025-06-16 20:24:21.342494,East,worth money,Positive,6
1118,4972,Laptop,"Amazing experience, worth the price",4,2025-11-23 20:24:21.342498,North,amazing experience worth price,Positive,11
1119,2993,Camera,"Amazing experience, worth the price",5,2025-12-14 20:24:21.342504,East,amazing experience worth price,Positive,12
1120,2478,Laptop,"Very good product, totally satisfied",5,2025-10-01 20:24:21.342508,South,good product totally satisfied,Positive,10
1121,1842,Headphones,Not worth the money,1,2025-01-05 20:24:21.342512,East,worth money,Positive,1
1122,3079,Laptop,Very bad quality and late delivery,1,2025-09-30 20:24:21.342516,South,bad quality late delivery,Negative,9
1123,3508,Laptop,"Very good product, totally satisfied",4,2025-08-19 20:24:21.342520,West,good product totally satisfied,Positive,8
1124,1117,Camera,Excellent quality and fast delivery,5,2025-07-18 20:24:21.342524,North,excellent quality fast delivery,Positive,7
1125,3869,Camera,Good quality and easy to use,5,2025-09-06 20:24:21.342527,South,good quality easy use,Positive,9
1126,2139,Mobile,"Very good product, totally satisfied",5,2025-03-24 20:24:21.342531,West,good product totally satisfied,Positive,3
1127,4920,Smartwatch,"Very good product, totally satisfied",5,2025-01-04 20:24:21.342535,South,good product totally satisfied,Positive,1
1128,2220,Mobile,Excellent quality and fast delivery,4,2025-12-18 20:24:21.342539,South,excellent quality fast delivery,Positive,12
1129,2415,Mobile,Good quality and easy to use,4,2025-09-30 20:24:21.342543,South,good quality easy use,Positive,9
1130,2555,Headphones,"Amazing experience, worth the price",5,2025-07-05 20:24:21.342547,South,amazing experience worth price,Positive,7
1131,3841,Headphones,Poor service and damaged product,2,2024-12-24 20:24:21.342551,East,poor service damaged product,Negative,12
1132,2886,Headphones,Poor service and damaged product,1,2024-12-27 20:24:21.342556,North,poor service damaged product,Negative,12
1133,1724,Mobile,Very bad quality and late delivery,2,2025-03-21 20:24:21.342562,North,bad quality late delivery,Negative,3
1134,3534,Camera,Good quality and easy to use,5,2025-08-31 20:24:21.342566,South,good quality easy use,Positive,8
1135,2623,Mobile,"Very good product, totally satisfied",5,2025-06-01 20:24:21.342570,South,good product totally satisfied,Positive,6
1136,3214,Mobile,Good quality and easy to use,5,2025-09-18 20:24:21.342575,North,good quality easy use,Positive,9
1137,3926,Headphones,Poor service and damaged product,1,2025-05-26 20:24:21.342579,East,poor service damaged product,Negative,5
1138,3778,Camera,Excellent quality and fast delivery,5,2025-06-22 20:24:21.342583,North,excellent quality fast delivery,Positive,6
1139,4202,Headphones,Good quality and easy to use,4,2025-07-21 20:24:21.342588,West,good quality easy use,Positive,7
1140,2355,Mobile,Very bad quality and late delivery,2,2025-07-10 20:24:21.342592,East,bad quality late delivery,Negative,7
1141,1542,Camera,Excellent quality and fast delivery,4,2025-09-24 20:24:21.342596,South,excellent quality fast delivery,Positive,9
1142,4264,Headphones,"Amazing experience, worth the price",5,2025-06-18 20:24:21.342600,West,amazing experience worth price,Positive,6
1143,1079,Camera,Product stopped working after few days,1,2025-01-21 20:24:21.342604,North,product stopped working days,Neutral,1
1144,2127,Smartwatch,Product stopped working after few days,2,2025-02-14 20:24:21.342608,North,product stopped working days,Neutral,2
1145,2178,Laptop,Poor service and damaged product,1,2025-05-17 20:24:21.342612,South,poor service damaged product,Negative,5
1146,1878,Camera,Not worth the money,1,2025-12-10 20:24:21.342616,North,worth money,Positive,12
1147,4647,Smartwatch,"Amazing experience, worth the price",4,2025-02-21 20:24:21.342620,East,amazing experience worth price,Positive,2
1148,4362,Headphones,Product stopped working after few days,2,2025-05-12 20:24:21.342625,East,product stopped working days,Neutral,5
1149,4365,Headphones,Good quality and easy to use,5,2025-09-21 20:24:21.342629,East,good quality easy use,Positive,9
1150,1700,Headphones,"Amazing experience, worth the price",4,2025-03-18 20:24:21.342633,South,amazing experience worth price,Positive,3
1151,4695,Smartwatch,Not worth the money,1,2025-01-07 20:24:21.342637,North,worth money,Positive,1
1152,1323,Smartwatch,Excellent quality and fast delivery,4,2025-09-20 20:24:21.342641,South,excellent quality fast delivery,Positive,9
1153,3824,Laptop,Poor service and damaged product,2,2025-09-18 20:24:21.342647,North,poor service damaged product,Negative,9
1154,4489,Headphones,Product stopped working after few days,2,2025-07-30 20:24:21.342651,North,product stopped working days,Neutral,7
1155,1725,Mobile,Not worth the money,1,2025-07-02 20:24:21.342655,East,worth money,Positive,7
1156,1115,Smartwatch,Not worth the money,1,2025-09-29 20:24:21.342660,East,worth money,Positive,9
1157,1162,Headphones,"Amazing experience, worth the price",4,2025-02-16 20:24:21.342664,North,amazing experience worth price,Positive,2
1158,4196,Mobile,Excellent quality and fast delivery,4,2025-10-31 20:24:21.342668,East,excellent quality fast delivery,Positive,10
1159,1029,Camera,Product stopped working after few days,1,2025-01-03 20:24:21.342672,East,product stopped working days,Neutral,1
1160,4714,Headphones,Excellent quality and fast delivery,4,2025-02-12 20:24:21.342676,West,excellent quality fast delivery,Positive,2
1161,3919,Laptop,"Amazing experience, worth the price",5,2025-03-22 20:24:21.342681,East,amazing experience worth price,Positive,3
1162,4027,Camera,Very bad quality and late delivery,1,2025-08-11 20:24:21.342685,North,bad quality late delivery,Negative,8
1163,1371,Smartwatch,Good quality and easy to use,4,2025-09-19 20:24:21.342689,East,good quality easy use,Positive,9
1164,2486,Laptop,Poor service and damaged product,1,2024-12-29 20:24:21.342695,East,poor service damaged product,Negative,12
1165,3674,Headphones,Very bad quality and late delivery,2,2025-07-14 20:24:21.342699,West,bad quality late delivery,Negative,7
1166,4813,Camera,"Very good product, totally satisfied",4,2025-10-13 20:24:21.342703,South,good product totally satisfied,Positive,10
1167,4080,Mobile,Very bad quality and late delivery,1,2025-05-31 20:24:21.342707,South,bad quality late delivery,Negative,5
1168,4253,Mobile,Not worth the money,2,2025-09-15 20:24:21.342711,West,worth money,Positive,9
1169,1470,Mobile,"Very good product, totally satisfied",5,2025-09-29 20:24:21.342715,South,good product totally satisfied,Positive,9
1170,4034,Laptop,Good quality and easy to use,5,2025-11-08 20:24:21.342719,East,good quality easy use,Positive,11
1171,2926,Headphones,Not worth the money,1,2025-01-17 20:24:21.342723,South,worth money,Positive,1
1172,3287,Camera,"Very good product, totally satisfied",5,2025-01-13 20:24:21.342729,South,good product totally satisfied,Positive,1
1173,4732,Camera,Poor service and damaged product,2,2025-09-05 20:24:21.342733,South,poor service damaged product,Negative,9
1174,3947,Camera,Product stopped working after few days,1,2025-01-30 20:24:21.342736,South,product stopped working days,Neutral,1
1175,3627,Smartwatch,"Very good product, totally satisfied",5,2025-11-22 20:24:21.342740,East,good product totally satisfied,Positive,11
1176,1576,Camera,"Very good product, totally satisfied",5,2025-09-09 20:24:21.342744,North,good product totally satisfied,Positive,9
1177,4318,Mobile,Very bad quality and late delivery,2,2025-06-25 20:24:21.342748,South,bad quality late delivery,Negative,6
1178,1196,Headphones,Product stopped working after few days,1,2025-02-23 20:24:21.342752,South,product stopped working days,Neutral,2
1179,2173,Mobile,"Very good product, totally satisfied",4,2025-03-03 20:24:21.342756,West,good product totally satisfied,Positive,3
1180,3298,Laptop,Not worth the money,1,2025-08-27 20:24:21.342760,West,worth money,Positive,8
1181,2099,Mobile,Good quality and easy to use,5,2025-05-02 20:24:21.342764,West,good quality easy use,Positive,5
1182,1928,Mobile,"Amazing experience, worth the price",4,2025-07-29 20:24:21.342770,South,amazing experience worth price,Positive,7
1183,3164,Laptop,Poor service and damaged product,2,2025-08-27 20:24:21.342774,East,poor service damaged product,Negative,8
1184,1846,Mobile,Very bad quality and late delivery,1,2025-04-27 20:24:21.342779,East,bad quality late delivery,Negative,4
1185,1129,Laptop,"Very good product, totally satisfied",4,2025-07-21 20:24:21.342783,South,good product totally satisfied,Positive,7
1186,3760,Camera,Excellent quality and fast delivery,4,2025-08-15 20:24:21.342787,South,excellent quality fast delivery,Positive,8
1187,1435,Laptop,Not worth the money,2,2025-07-18 20:24:21.342792,West,worth money,Positive,7
1188,2141,Laptop,"Very good product, totally satisfied",5,2025-04-28 20:24:21.342796,North,good product totally satisfied,Positive,4
1189,3846,Smartwatch,Excellent quality and fast delivery,5,2025-03-07 20:24:21.342800,South,excellent quality fast delivery,Positive,3
1190,3620,Mobile,"Very good product, totally satisfied",5,2025-11-16 20:24:21.342804,East,good product totally satisfied,Positive,11
1191,1117,Headphones,Excellent quality and fast delivery,4,2025-08-10 20:24:21.342808,East,excellent quality fast delivery,Positive,8
1192,1469,Laptop,"Amazing experience, worth the price",5,2025-10-09 20:24:21.342814,North,amazing experience worth price,Positive,10
1193,2026,Camera,"Very good product, totally satisfied",5,2025-11-19 20:24:21.342818,North,good product totally satisfied,Positive,11
1194,3967,Camera,Good quality and easy to use,4,2025-09-05 20:24:21.342822,East,good quality easy use,Positive,9
1195,3914,Camera,Excellent quality and fast delivery,4,2025-06-22 20:24:21.342826,North,excellent quality fast delivery,Positive,6
1196,2226,Smartwatch,"Amazing experience, worth the price",4,2025-10-06 20:24:21.342830,North,amazing experience worth price,Positive,10
1197,4561,Laptop,Very bad quality and late delivery,2,2025-07-02 20:24:21.342834,East,bad quality late delivery,Negative,7
1198,2784,Smartwatch,Poor service and damaged product,1,2025-08-18 20:24:21.342837,West,poor service damaged product,Negative,8
1199,3698,Smartwatch,Product stopped working after few days,2,2025-11-06 20:24:21.342841,East,product stopped working days,Neutral,11
1200,2236,Smartwatch,"Very good product, totally satisfied",5,2025-08-15 20:24:21.342845,West,good product totally satisfied,Positive,8
1201,1000,Smartwatch,Good quality and easy to use,4,2025-12-03 20:24:21.342851,South,good quality easy use,Positive,12
1202,3378,Laptop,Excellent quality and fast delivery,4,2025-04-14 20:24:21.342855,East,excellent quality fast delivery,Positive,4
1203,1333,Headphones,Poor service and damaged product,1,2025-07-17 20:24:21.342859,South,poor service damaged product,Negative,7
1204,3494,Laptop,Good quality and easy to use,4,2025-04-08 20:24:21.342863,East,good quality easy use,Positive,4
1205,1978,Camera,"Very good product, totally satisfied",5,2025-08-22 20:24:21.342867,East,good product totally satisfied,Positive,8
1206,4984,Camera,"Amazing experience, worth the price",4,2025-01-12 20:24:21.342871,South,amazing experience worth price,Positive,1
1207,2244,Smartwatch,"Amazing experience, worth the price",5,2025-02-10 20:24:21.342875,South,amazing experience worth price,Positive,2
1208,3156,Mobile,"Amazing experience, worth the price",4,2025-06-09 20:24:21.342879,East,amazing experience worth price,Positive,6
1209,2970,Mobile,Very bad quality and late delivery,1,2025-01-12 20:24:21.342884,South,bad quality late delivery,Negative,1
1210,4909,Smartwatch,"Very good product, totally satisfied",4,2025-06-29 20:24:21.342888,South,good product totally satisfied,Positive,6
1211,2586,Mobile,Good quality and easy to use,5,2025-08-05 20:24:21.342894,West,good quality easy use,Positive,8
1212,2415,Mobile,Not worth the money,1,2025-01-02 20:24:21.342898,South,worth money,Positive,1
1213,3641,Laptop,Very bad quality and late delivery,1,2025-08-25 20:24:21.342902,West,bad quality late delivery,Negative,8
1214,2370,Camera,"Amazing experience, worth the price",5,2025-09-24 20:24:21.342906,North,amazing experience worth price,Positive,9
1215,2262,Mobile,Product stopped working after few days,2,2025-01-30 20:24:21.342910,East,product stopped working days,Neutral,1
1216,2117,Mobile,"Amazing experience, worth the price",4,2025-03-05 20:24:21.342914,East,amazing experience worth price,Positive,3
1217,2724,Smartwatch,Excellent quality and fast delivery,4,2025-02-04 20:24:21.342918,West,excellent quality fast delivery,Positive,2
1218,3280,Headphones,Product stopped working after few days,1,2025-10-17 20:24:21.342922,South,product stopped working days,Neutral,10
1219,3603,Camera,Excellent quality and fast delivery,5,2025-08-02 20:24:21.342926,South,excellent quality fast delivery,Positive,8
1220,4330,Camera,Product stopped working after few days,1,2025-01-14 20:24:21.342930,North,product stopped working days,Neutral,1
1221,2086,Laptop,"Very good product, totally satisfied",4,2025-01-18 20:24:21.342934,South,good product totally satisfied,Positive,1
1222,1984,Headphones,Poor service and damaged product,2,2025-02-20 20:24:21.342938,South,poor service damaged product,Negative,2
1223,3756,Laptop,Good quality and easy to use,5,2025-10-31 20:24:21.342942,North,good quality easy use,Positive,10
1224,4718,Mobile,"Very good product, totally satisfied",5,2025-12-11 20:24:21.342947,South,good product totally satisfied,Positive,12
1225,4679,Camera,Not worth the money,1,2025-05-01 20:24:21.342951,East,worth money,Positive,5
1226,4343,Smartwatch,Not worth the money,2,2025-10-13 20:24:21.342954,West,worth money,Positive,10
1227,2775,Camera,"Very good product, totally satisfied",5,2025-07-14 20:24:21.342958,West,good product totally satisfied,Positive,7
1228,4882,Laptop,"Amazing experience, worth the price",5,2025-06-18 20:24:21.342964,North,amazing experience worth price,Positive,6
1229,4700,Laptop,"Very good product, totally satisfied",5,2025-03-11 20:24:21.342968,South,good product totally satisfied,Positive,3
1230,1304,Mobile,"Amazing experience, worth the price",4,2025-06-03 20:24:21.342972,North,amazing experience worth price,Positive,6
1231,4667,Mobile,Very bad quality and late delivery,1,2025-12-06 20:24:21.342977,West,bad quality late delivery,Negative,12
1232,1750,Mobile,Product stopped working after few days,1,2025-08-17 20:24:21.342982,West,product stopped working days,Neutral,8
1233,1812,Smartwatch,Poor service and damaged product,2,2025-01-14 20:24:21.342986,West,poor service damaged product,Negative,1
1234,3679,Smartwatch,Poor service and damaged product,1,2025-08-01 20:24:21.342990,West,poor service damaged product,Negative,8
1235,4626,Mobile,"Very good product, totally satisfied",4,2025-02-26 20:24:21.342994,North,good product totally satisfied,Positive,2
1236,4545,Camera,"Amazing experience, worth the price",4,2025-08-13 20:24:21.342999,West,amazing experience worth price,Positive,8
1237,2430,Camera,Very bad quality and late delivery,2,2025-06-03 20:24:21.343003,East,bad quality late delivery,Negative,6
1238,1452,Mobile,Good quality and easy to use,4,2025-01-16 20:24:21.343007,North,good quality easy use,Positive,1
1239,4353,Smartwatch,Not worth the money,1,2025-02-01 20:24:21.343011,West,worth money,Positive,2
1240,3747,Camera,"Amazing experience, worth the price",5,2025-04-23 20:24:21.343016,North,amazing experience worth price,Positive,4
1241,4749,Camera,"Very good product, totally satisfied",5,2025-11-12 20:24:21.343020,West,good product totally satisfied,Positive,11
1242,2936,Laptop,Product stopped working after few days,2,2025-06-19 20:24:21.343024,East,product stopped working days,Neutral,6
1243,2035,Mobile,Excellent quality and fast delivery,5,2025-08-27 20:24:21.343028,South,excellent quality fast delivery,Positive,8
1244,2915,Headphones,Poor service and damaged product,2,2025-06-20 20:24:21.343032,South,poor service damaged product,Negative,6
1245,3344,Camera,"Very good product, totally satisfied",5,2025-03-24 20:24:21.343036,North,good product totally satisfied,Positive,3
1246,2380,Headphones,"Amazing experience, worth the price",5,2025-07-31 20:24:21.343044,East,amazing experience worth price,Positive,7
1247,4540,Camera,"Very good product, totally satisfied",4,2025-02-28 20:24:21.343048,North,good product totally satisfied,Positive,2
1248,1790,Camera,Poor service and damaged product,1,2024-12-30 20:24:21.343052,East,poor service damaged product,Negative,12
1249,3866,Camera,Good quality and easy to use,4,2025-02-17 20:24:21.343056,North,good quality easy use,Positive,2
1250,2285,Mobile,Product stopped working after few days,2,2024-12-31 20:24:21.343062,East,product stopped working days,Neutral,12
1251,4321,Camera,Product stopped working after few days,1,2025-10-22 20:24:21.343067,South,product stopped working days,Neutral,10
1252,1120,Smartwatch,Product stopped working after few days,1,2025-12-01 20:24:21.343071,West,product stopped working days,Neutral,12
1253,1142,Mobile,Very bad quality and late delivery,2,2025-01-05 20:24:21.343075,South,bad quality late delivery,Negative,1
1254,1279,Laptop,Product stopped working after few days,2,2025-08-11 20:24:21.343079,East,product stopped working days,Neutral,8
1255,1695,Laptop,"Very good product, totally satisfied",4,2025-02-10 20:24:21.343083,South,good product totally satisfied,Positive,2
1256,1031,Headphones,"Very good product, totally satisfied",4,2025-06-24 20:24:21.343087,North,good product totally satisfied,Positive,6
1257,3869,Camera,Excellent quality and fast delivery,5,2025-06-01 20:24:21.343091,East,excellent quality fast delivery,Positive,6
1258,3806,Laptop,"Amazing experience, worth the price",4,2025-07-23 20:24:21.343095,East,amazing experience worth price,Positive,7
1259,1865,Camera,Poor service and damaged product,2,2025-02-19 20:24:21.343099,West,poor service damaged product,Negative,2
1260,1219,Mobile,Good quality and easy to use,5,2025-11-30 20:24:21.343103,East,good quality easy use,Positive,11
1261,2009,Laptop,"Very good product, totally satisfied",4,2025-05-05 20:24:21.343107,South,good product totally satisfied,Positive,5
1262,2000,Camera,Excellent quality and fast delivery,4,2025-12-19 20:24:21.343111,West,excellent quality fast delivery,Positive,12
1263,1526,Headphones,Poor service and damaged product,2,2025-02-24 20:24:21.343115,North,poor service damaged product,Negative,2
1264,3967,Smartwatch,"Amazing experience, worth the price",5,2025-06-30 20:24:21.343118,West,amazing experience worth price,Positive,6
1265,1710,Headphones,Excellent quality and fast delivery,5,2025-08-09 20:24:21.343122,West,excellent quality fast delivery,Positive,8
1266,4603,Headphones,Very bad quality and late delivery,2,2025-11-27 20:24:21.343126,East,bad quality late delivery,Negative,11
1267,1338,Laptop,"Very good product, totally satisfied",5,2025-04-18 20:24:21.343130,South,good product totally satisfied,Positive,4
1268,1456,Mobile,Poor service and damaged product,2,2025-12-08 20:24:21.343134,West,poor service damaged product,Negative,12
1269,3801,Mobile,Not worth the money,1,2025-04-07 20:24:21.343139,South,worth money,Positive,4
1270,3817,Smartwatch,"Very good product, totally satisfied",4,2025-09-13 20:24:21.343145,East,good product totally satisfied,Positive,9
1271,2551,Smartwatch,"Amazing experience, worth the price",4,2025-02-08 20:24:21.343149,South,amazing experience worth price,Positive,2
1272,1436,Smartwatch,Good quality and easy to use,4,2024-12-26 20:24:21.343153,South,good quality easy use,Positive,12
1273,2224,Smartwatch,Product stopped working after few days,2,2025-12-11 20:24:21.343157,East,product stopped working days,Neutral,12
1274,4742,Headphones,"Amazing experience, worth the price",5,2025-11-05 20:24:21.343162,East,amazing experience worth price,Positive,11
1275,3192,Laptop,Very bad quality and late delivery,2,2025-12-05 20:24:21.343165,West,bad quality late delivery,Negative,12
1276,3315,Camera,Very bad quality and late delivery,2,2025-02-07 20:24:21.343169,North,bad quality late delivery,Negative,2
1277,1853,Camera,Very bad quality and late delivery,1,2025-02-13 20:24:21.343173,North,bad quality late delivery,Negative,2
1278,1839,Laptop,"Amazing experience, worth the price",5,2025-09-06 20:24:21.343177,East,amazing experience worth price,Positive,9
1279,4974,Laptop,Good quality and easy to use,4,2025-11-09 20:24:21.343181,West,good quality easy use,Positive,11
1280,4026,Smartwatch,Good quality and easy to use,4,2025-08-09 20:24:21.343185,West,good quality easy use,Positive,8
1281,2997,Camera,"Amazing experience, worth the price",5,2025-03-01 20:24:21.343189,East,amazing experience worth price,Positive,3
1282,1161,Smartwatch,Very bad quality and late delivery,1,2025-08-13 20:24:21.343192,West,bad quality late delivery,Negative,8
1283,2987,Headphones,Good quality and easy to use,4,2025-06-23 20:24:21.343196,East,good quality easy use,Positive,6
1284,4974,Laptop,"Very good product, totally satisfied",5,2025-07-13 20:24:21.343200,South,good product totally satisfied,Positive,7
1285,2787,Smartwatch,Product stopped working after few days,1,2025-03-08 20:24:21.343204,West,product stopped working days,Neutral,3
1286,1208,Camera,Product stopped working after few days,2,2025-11-26 20:24:21.343210,West,product stopped working days,Neutral,11
1287,1595,Laptop,Good quality and easy to use,4,2025-01-13 20:24:21.343215,North,good quality easy use,Positive,1
1288,2324,Mobile,Product stopped working after few days,1,2025-10-09 20:24:21.343219,South,product stopped working days,Neutral,10
1289,1146,Mobile,Good quality and easy to use,5,2025-12-20 20:24:21.343224,West,good quality easy use,Positive,12
1290,3121,Mobile,Very bad quality and late delivery,2,2025-02-19 20:24:21.343228,West,bad quality late delivery,Negative,2
1291,4057,Smartwatch,Very bad quality and late delivery,2,2025-04-02 20:24:21.343233,North,bad quality late delivery,Negative,4
1292,1269,Smartwatch,"Amazing experience, worth the price",4,2025-05-17 20:24:21.343238,South,amazing experience worth price,Positive,5
1293,4767,Mobile,"Very good product, totally satisfied",5,2025-02-05 20:24:21.343242,West,good product totally satisfied,Positive,2
1294,3944,Headphones,Poor service and damaged product,2,2025-09-10 20:24:21.343247,West,poor service damaged product,Negative,9
1295,2467,Camera,Poor service and damaged product,2,2025-09-07 20:24:21.343251,South,poor service damaged product,Negative,9
1296,1922,Smartwatch,Good quality and easy to use,4,2025-02-24 20:24:21.343255,East,good quality easy use,Positive,2
1297,1371,Laptop,Poor service and damaged product,1,2025-09-12 20:24:21.343260,North,poor service damaged product,Negative,9
1298,1466,Camera,Excellent quality and fast delivery,5,2025-11-09 20:24:21.343264,West,excellent quality fast delivery,Positive,11
1299,2773,Camera,Poor service and damaged product,1,2025-11-27 20:24:21.343268,West,poor service damaged product,Negative,11
1300,2323,Headphones,Not worth the money,2,2025-09-25 20:24:21.343272,West,worth money,Positive,9
1301,1614,Mobile,Excellent quality and fast delivery,5,2025-06-05 20:24:21.343276,East,excellent quality fast delivery,Positive,6
1302,3369,Camera,Product stopped working after few days,1,2025-02-27 20:24:21.343280,West,product stopped working days,Neutral,2
1303,3217,Mobile,Product stopped working after few days,2,2025-03-15 20:24:21.343284,West,product stopped working days,Neutral,3
1304,1839,Headphones,Poor service and damaged product,1,2025-09-09 20:24:21.343288,South,poor service damaged product,Negative,9
1305,1810,Mobile,Not worth the money,1,2024-12-27 20:24:21.343292,North,worth money,Positive,12
1306,1607,Headphones,Product stopped working after few days,1,2025-08-07 20:24:21.343296,South,product stopped working days,Neutral,8
1307,1091,Headphones,Poor service and damaged product,2,2025-05-06 20:24:21.343300,West,poor service damaged product,Negative,5
1308,2955,Camera,Product stopped working after few days,2,2025-11-15 20:24:21.343304,North,product stopped working days,Neutral,11
1309,4190,Laptop,Not worth the money,2,2025-05-19 20:24:21.343310,East,worth money,Positive,5
1310,1618,Camera,Product stopped working after few days,1,2025-02-23 20:24:21.343315,North,product stopped working days,Neutral,2
1311,4545,Camera,"Very good product, totally satisfied",4,2025-02-07 20:24:21.343320,North,good product totally satisfied,Positive,2
1312,2064,Headphones,Not worth the money,2,2025-09-03 20:24:21.343324,West,worth money,Positive,9
1313,1038,Camera,Poor service and damaged product,2,2025-04-27 20:24:21.343328,North,poor service damaged product,Negative,4
1314,3320,Smartwatch,Product stopped working after few days,2,2025-08-23 20:24:21.343332,West,product stopped working days,Neutral,8
1315,4089,Headphones,Good quality and easy to use,4,2025-02-10 20:24:21.343336,South,good quality easy use,Positive,2
1316,1475,Camera,Product stopped working after few days,2,2025-09-12 20:24:21.343341,North,product stopped working days,Neutral,9
1317,4882,Camera,"Amazing experience, worth the price",4,2025-02-14 20:24:21.343344,South,amazing experience worth price,Positive,2
1318,1861,Smartwatch,Not worth the money,2,2025-03-16 20:24:21.343348,South,worth money,Positive,3
1319,4242,Laptop,"Amazing experience, worth the price",5,2025-06-01 20:24:21.343352,North,amazing experience worth price,Positive,6
1320,2349,Smartwatch,Product stopped working after few days,1,2025-06-11 20:24:21.343357,North,product stopped working days,Neutral,6
1321,1603,Camera,Product stopped working after few days,2,2025-12-08 20:24:21.343360,North,product stopped working days,Neutral,12
1322,2593,Laptop,Product stopped working after few days,1,2025-02-15 20:24:21.343364,East,product stopped working days,Neutral,2
1323,1424,Camera,Very bad quality and late delivery,2,2025-02-17 20:24:21.343369,North,bad quality late delivery,Negative,2
1324,2457,Smartwatch,Poor service and damaged product,1,2025-02-08 20:24:21.343373,South,poor service damaged product,Negative,2
